0.000000,0.049559
0.085333,0.049424
0.170667,0.049073
0.256000,0.048893
0.341333,0.049229
0.426667,0.048632
0.512000,0.049305
0.597333,0.048934
0.682667,0.048821
0.768000,0.048602
0.853333,0.048985
0.938667,0.048625
1.024000,0.049061
1.109333,0.048696
1.194667,0.048607
1.280000,0.048810
1.365333,0.048721
1.450667,0.048425
1.536000,0.048695
1.621333,0.048327
1.706667,0.048448
1.792000,0.048341
1.877333,0.048335
1.962667,0.048261
2.048000,0.047938
2.133333,0.048162
2.218667,0.048456
2.304000,0.048236
2.389333,0.048191
2.474667,0.048315
2.560000,0.048517
2.645333,0.048880
2.730667,0.048230
2.816000,0.047964
2.901333,0.048515
2.986667,0.048132
3.072000,0.048015
3.157333,0.048324
3.242667,0.048189
3.328000,0.047854
3.413333,0.048397
3.498667,0.048052
3.584000,0.048198
3.669333,0.048002
3.754667,0.048127
3.840000,0.047989
3.925333,0.048003
4.010667,0.048132
4.096000,0.047990
4.181333,0.048201
4.266667,0.048468
4.352000,0.048133
4.437333,0.047943
4.522667,0.047970
4.608000,0.047845
4.693333,0.047904
4.778667,0.047784
4.864000,0.048449
4.949333,0.048086
5.034667,0.047825
5.120000,0.047802
5.205333,0.047849
5.290667,0.048095
5.376000,0.048224
5.461333,0.048077
5.546667,0.048172
5.632000,0.047862
5.717333,0.048404
5.802667,0.047725
5.888000,0.047669
5.973333,0.047647
6.058667,0.047265
6.144000,0.048089
6.229333,0.047667
6.314667,0.047940
6.400000,0.047714
6.485333,0.047550
6.570667,0.048099
6.656000,0.048110
6.741333,0.048342
6.826667,0.047801
6.912000,0.047811
6.997333,0.047690
7.082667,0.047616
7.168000,0.047271
7.253333,0.047768
7.338667,0.047797
7.424000,0.047485
7.509333,0.047747
7.594667,0.047736
7.680000,0.047701
7.765333,0.047689
7.850667,0.048028
7.936000,0.047394
8.021333,0.047878
8.106667,0.047471
8.192000,0.047638
8.277333,0.048248
8.362667,0.047634
8.448000,0.047862
8.533333,0.048064
8.618667,0.047464
8.704000,0.047988
8.789333,0.048061
8.874667,0.047824
8.960000,0.047605
9.045333,0.047383
9.130667,0.047595
9.216000,0.047697
9.301333,0.047550
9.386667,0.047495
9.472000,0.047763
9.557333,0.047571
9.642667,0.047954
9.728000,0.047286
9.813333,0.047581
9.898667,0.047636
9.984000,0.047947
10.069333,0.047297
10.154667,0.047537
10.240000,0.047667
10.325333,0.047981
10.410667,0.047748
10.496000,0.047637
10.581333,0.047505
10.666667,0.047916
10.752000,0.047500
10.837333,0.047570
10.922667,0.047803
11.008000,0.047771
11.093333,0.047405
11.178667,0.047544
11.264000,0.047819
11.349333,0.047330
11.434667,0.047621
11.520000,0.047536
11.605333,0.047606
11.690667,0.047740
11.776000,0.047589
11.861333,0.047001
11.946667,0.047503
12.032000,0.047238
12.117333,0.047643
12.202667,0.047838
12.288000,0.047466
12.373333,0.047988
12.458667,0.047562
12.544000,0.047373
12.629333,0.048004
12.714667,0.047390
12.800000,0.047225
12.885333,0.047710
12.970667,0.046996
13.056000,0.047733
13.141333,0.047248
13.226667,0.047352
13.312000,0.047326
13.397333,0.047236
13.482667,0.047827
13.568000,0.047444
13.653333,0.047528
13.738667,0.047044
13.824000,0.047565
13.909333,0.047357
13.994667,0.047532
14.080000,0.047683
14.165333,0.047479
14.250667,0.047358
14.336000,0.047550
14.421333,0.047430
14.506667,0.047496
14.592000,0.047514
14.677333,0.047061
14.762667,0.047578
14.848000,0.047417
14.933333,0.047538
15.018667,0.047342
15.104000,0.047562
15.189333,0.047466
15.274667,0.047166
15.360000,0.047556
15.445333,0.047533
15.530667,0.047540
15.616000,0.047469
15.701333,0.047460
15.786667,0.047441
15.872000,0.047205
15.957333,0.047214
16.042667,0.047251
16.128000,0.047171
16.213333,0.047178
16.298667,0.047478
16.384000,0.047191
16.469333,0.047279
16.554667,0.047118
16.640000,0.047444
16.725333,0.047254
16.810667,0.047145
16.896000,0.047213
16.981333,0.046833
17.066667,0.047621
17.152000,0.047310
17.237333,0.047331
17.322667,0.047308
17.408000,0.046860
17.493333,0.047422
17.578667,0.047165
17.664000,0.047350
17.749333,0.047051
17.834667,0.047516
17.920000,0.047425
18.005333,0.047364
18.090667,0.047518
18.176000,0.046957
18.261333,0.047430
18.346667,0.046820
18.432000,0.047426
18.517333,0.047416
18.602667,0.046801
18.688000,0.047005
18.773333,0.047033
18.858667,0.047662
18.944000,0.047089
19.029333,0.047166
19.114667,0.047324
19.200000,0.047401
19.285333,0.046700
19.370667,0.047051
19.456000,0.047008
19.541333,0.047104
19.626667,0.047204
19.712000,0.047124
19.797333,0.047062
19.882667,0.047018
19.968000,0.047400
20.053333,0.047129
20.138667,0.046935
20.224000,0.047107
20.309333,0.047274
20.394667,0.047126
20.480000,0.046728
20.565333,0.047238
20.650667,0.047107
20.736000,0.047215
20.821333,0.047096
20.906667,0.047036
20.992000,0.047129
21.077333,0.047296
21.162667,0.046850
21.248000,0.046952
21.333333,0.046964
21.418667,0.047035
21.504000,0.046942
21.589333,0.047262
21.674667,0.047136
21.760000,0.046870
21.845333,0.046972
21.930667,0.046826
22.016000,0.047057
22.101333,0.047124
22.186667,0.047301
22.272000,0.047058
22.357333,0.047166
22.442667,0.047083
22.528000,0.046852
22.613333,0.046859
22.698667,0.047154
22.784000,0.047079
22.869333,0.047078
22.954667,0.047163
23.040000,0.046952
23.125333,0.047080
23.210667,0.046977
23.296000,0.047002
23.381333,0.046951
23.466667,0.047033
23.552000,0.046970
23.637333,0.047181
23.722667,0.046920
23.808000,0.046959
23.893333,0.046925
23.978667,0.047077
24.064000,0.046947
24.149333,0.047198
24.234667,0.046724
24.320000,0.047043
24.405333,0.047167
24.490667,0.047037
24.576000,0.047096
24.661333,0.046994
24.746667,0.046814
24.832000,0.047154
24.917333,0.046935
25.002667,0.047322
25.088000,0.047196
25.173333,0.047028
25.258667,0.046772
25.344000,0.046989
25.429333,0.047082
25.514667,0.046768
25.600000,0.046835
25.685333,0.046918
25.770667,0.047046
25.856000,0.047151
25.941333,0.047146
26.026667,0.047034
26.112000,0.047003
26.197333,0.047110
26.282667,0.047192
26.368000,0.047136
26.453333,0.046936
26.538667,0.047046
26.624000,0.047412
26.709333,0.046981
26.794667,0.047158
26.880000,0.047202
26.965333,0.046844
27.050667,0.046903
27.136000,0.046733
27.221333,0.046772
27.306667,0.046921
27.392000,0.046736
27.477333,0.046238
27.562667,0.047270
27.648000,0.046855
27.733333,0.047050
27.818667,0.046873
27.904000,0.046988
27.989333,0.047161
28.074667,0.046800
28.160000,0.046747
28.245333,0.046631
28.330667,0.046708
28.416000,0.047295
28.501333,0.046738
28.586667,0.047075
28.672000,0.047011
28.757333,0.047006
28.842667,0.046704
28.928000,0.046831
29.013333,0.046821
29.098667,0.046623
29.184000,0.046738
29.269333,0.046729
29.354667,0.046884
29.440000,0.046574
29.525333,0.046805
29.610667,0.047111
