1418.800000,0.018321,0.018483,0.991228
1418.801172,0.018312,0.018465,0.991686
1418.802344,0.018292,0.018431,0.992457
1418.803516,0.018224,0.018390,0.991013
1418.804688,0.018190,0.018327,0.992496
1418.805859,0.018181,0.018250,0.996225
1418.807031,0.018154,0.018229,0.995890
1418.808203,0.018128,0.018212,0.995394
1418.809375,0.018118,0.018196,0.995725
1418.810547,0.018125,0.018179,0.997025
1418.811719,0.018113,0.018117,0.999748
1418.812891,0.018066,0.018075,0.999510
1418.814062,0.018002,0.018078,0.995824
1418.815234,0.017986,0.018067,0.995536
1418.816406,0.017976,0.018048,0.996018
1418.817578,0.017946,0.018031,0.995292
1418.818750,0.017913,0.017990,0.995732
1418.819922,0.017895,0.017968,0.995941
1418.821094,0.017854,0.017939,0.995248
1418.822266,0.017834,0.017929,0.994694
1418.823437,0.017803,0.017932,0.992835
1418.824609,0.017789,0.017888,0.994491
1418.825781,0.017775,0.017793,0.998984
1418.826953,0.017751,0.017741,1.000594
1418.828125,0.017755,0.017740,1.000872
1418.829297,0.017754,0.017797,0.997570
1418.830469,0.017751,0.017801,0.997182
1418.831641,0.017730,0.017751,0.998807
1418.832813,0.017676,0.017752,0.995706
1418.833984,0.017636,0.017778,0.992013
1418.835156,0.017650,0.017764,0.993545
1418.836328,0.017674,0.017703,0.998314
1418.837500,0.017676,0.017640,1.002036
1418.838672,0.017670,0.017613,1.003243
1418.839844,0.017673,0.017618,1.003119
1418.841016,0.017682,0.017618,1.003642
1418.842187,0.017665,0.017582,1.004716
1418.843359,0.017643,0.017582,1.003501
1418.844531,0.017634,0.017595,1.002219
1418.845703,0.017646,0.017669,0.998685
1418.846875,0.017624,0.017710,0.995141
1418.848047,0.017585,0.017695,0.993748
1418.849219,0.017621,0.017669,0.997297
1418.850391,0.017657,0.017633,1.001331
1418.851562,0.017635,0.017615,1.001165
1418.852734,0.017617,0.017614,1.000174
1418.853906,0.017618,0.017611,1.000436
1418.855078,0.017642,0.017601,1.002374
1418.856250,0.017668,0.017629,1.002239
1418.857422,0.017659,0.017674,0.999121
1418.858594,0.017680,0.017674,1.000345
1418.859766,0.017711,0.017695,1.000878
1418.860937,0.017724,0.017708,1.000889
1418.862109,0.017732,0.017704,1.001534
1418.863281,0.017756,0.017736,1.001148
1418.864453,0.017803,0.017758,1.002513
1418.865625,0.017824,0.017782,1.002348
1418.866797,0.017844,0.017887,0.997589
1418.867969,0.017857,0.017925,0.996212
1418.869141,0.017896,0.017876,1.001111
1418.870312,0.017921,0.017856,1.003631
1418.871484,0.017928,0.017904,1.001331
1418.872656,0.017954,0.017994,0.997808
1418.873828,0.017990,0.018033,0.997611
1418.875000,0.018036,0.018059,0.998711
1418.876172,0.018068,0.018095,0.998520
1418.877344,0.018100,0.018172,0.996007
1418.878516,0.018144,0.018194,0.997274
1418.879688,0.018180,0.018203,0.998741
1418.880859,0.018209,0.018277,0.996286
1418.882031,0.018254,0.018329,0.995939
1418.883203,0.018315,0.018355,0.997835
1418.884375,0.018378,0.018379,0.999923
1418.885547,0.018423,0.018430,0.999635
1418.886719,0.018441,0.018511,0.996204
1418.887891,0.018473,0.018602,0.993092
1418.889062,0.018535,0.018698,0.991285
1418.890234,0.018601,0.018703,0.994546
1418.891406,0.018683,0.018678,1.000280
1418.892578,0.018740,0.018772,0.998319
1418.893750,0.018773,0.018859,0.995464
1418.894922,0.018826,0.018919,0.995121
1418.896094,0.018912,0.019029,0.993878
1418.897266,0.019014,0.019111,0.994956
1418.898438,0.019072,0.019176,0.994608
1418.899609,0.019123,0.019244,0.993726
1418.900781,0.019182,0.019285,0.994650
1418.901953,0.019251,0.019381,0.993293
1418.903125,0.019351,0.019448,0.994979
1418.904297,0.019470,0.019517,0.997595
1418.905469,0.019537,0.019594,0.997117
1418.906641,0.019590,0.019716,0.993604
1418.907812,0.019680,0.019825,0.992664
1418.908984,0.019775,0.019917,0.992877
1418.910156,0.019849,0.019996,0.992650
1418.911328,0.019957,0.020063,0.994723
1418.912500,0.020087,0.020145,0.997134
1418.913672,0.020185,0.020203,0.999124
1418.914844,0.020234,0.020280,0.997760
1418.916016,0.020298,0.020360,0.996931
1418.917187,0.020423,0.020466,0.997906
1418.918359,0.020522,0.020585,0.996961
1418.919531,0.020594,0.020704,0.994691
1418.920703,0.020706,0.020821,0.994479
1418.921875,0.020832,0.020947,0.994522
1418.923047,0.020915,0.021026,0.994705
1418.924219,0.021011,0.021130,0.994337
1418.925391,0.021124,0.021303,0.991599
1418.926563,0.021222,0.021445,0.989615
1418.927734,0.021331,0.021508,0.991761
1418.928906,0.021442,0.021591,0.993083
1418.930078,0.021539,0.021692,0.992932
1418.931250,0.021647,0.021758,0.994898
1418.932422,0.021785,0.021898,0.994862
1418.933594,0.021909,0.022070,0.992693
1418.934766,0.022030,0.022181,0.993188
1418.935937,0.022103,0.022256,0.993119
1418.937109,0.022169,0.022389,0.990149
1418.938281,0.022316,0.022492,0.992157
1418.939453,0.022449,0.022580,0.994207
1418.940625,0.022549,0.022731,0.991970
1418.941797,0.022676,0.022902,0.990136
1418.942969,0.022849,0.023017,0.992685
1418.944141,0.022985,0.023158,0.992525
1418.945312,0.023055,0.023297,0.989612
1418.946484,0.023155,0.023378,0.990500
1418.947656,0.023271,0.023506,0.989982
1418.948828,0.023399,0.023661,0.988919
1418.950000,0.023488,0.023750,0.988955
1418.951172,0.023614,0.023863,0.989587
1418.952344,0.023783,0.023961,0.992593
1418.953516,0.023934,0.024095,0.993330
1418.954687,0.024059,0.024308,0.989748
1418.955859,0.024215,0.024437,0.990900
1418.957031,0.024321,0.024513,0.992191
1418.958203,0.024457,0.024578,0.995106
1418.959375,0.024616,0.024721,0.995776
1418.960547,0.024713,0.024858,0.994159
1418.961719,0.024852,0.024977,0.995016
1418.962891,0.024986,0.025115,0.994862
1418.964062,0.025116,0.025275,0.993713
1418.965234,0.025255,0.025498,0.990492
1418.966406,0.025357,0.025678,0.987528
1418.967578,0.025478,0.025818,0.986851
1418.968750,0.025673,0.025943,0.989575
1418.969922,0.025836,0.026061,0.991387
1418.971094,0.025951,0.026168,0.991702
1418.972266,0.026086,0.026311,0.991454
1418.973438,0.026218,0.026445,0.991430
1418.974609,0.026321,0.026585,0.990066
1418.975781,0.026446,0.026710,0.990141
1418.976953,0.026575,0.026829,0.990541
1418.978125,0.026692,0.026926,0.991306
1418.979297,0.026837,0.027050,0.992110
1418.980469,0.026993,0.027180,0.993113
1418.981641,0.027135,0.027357,0.991885
1418.982812,0.027285,0.027573,0.989577
1418.983984,0.027420,0.027727,0.988935
1418.985156,0.027588,0.027856,0.990375
1418.986328,0.027746,0.027936,0.993217
1418.987500,0.027888,0.028053,0.994109
1418.988672,0.028010,0.028296,0.989887
1418.989844,0.028147,0.028459,0.989022
1418.991016,0.028368,0.028567,0.993025
1418.992188,0.028533,0.028695,0.994363
1418.993359,0.028623,0.028852,0.992055
1418.994531,0.028779,0.028965,0.993579
1418.995703,0.028957,0.029092,0.995367
1418.996875,0.029045,0.029220,0.993992
1418.998047,0.029132,0.029400,0.990882
1418.999219,0.029322,0.029601,0.990584
1419.000391,0.029462,0.029722,0.991239
1419.001562,0.029580,0.029867,0.990385
1419.002734,0.029741,0.029962,0.992613
1419.003906,0.029893,0.030021,0.995746
1419.005078,0.030022,0.030256,0.992274
1419.006250,0.030122,0.030488,0.988003
1419.007422,0.030244,0.030591,0.988683
1419.008594,0.030376,0.030693,0.989682
1419.009766,0.030559,0.030807,0.991962
1419.010937,0.030695,0.030968,0.991199
1419.012109,0.030817,0.031183,0.988277
1419.013281,0.030957,0.031359,0.987190
1419.014453,0.031101,0.031433,0.989443
1419.015625,0.031271,0.031546,0.991281
1419.016797,0.031419,0.031689,0.991494
1419.017969,0.031573,0.031806,0.992665
1419.019141,0.031677,0.031976,0.990653
1419.020313,0.031743,0.032141,0.987639
1419.021484,0.031872,0.032292,0.986998
1419.022656,0.032059,0.032448,0.988025
1419.023828,0.032214,0.032591,0.988450
1419.025000,0.032340,0.032791,0.986254
1419.026172,0.032461,0.032892,0.986897
1419.027344,0.032577,0.032955,0.988524
1419.028516,0.032720,0.033037,0.990383
1419.029687,0.032936,0.033205,0.991872
1419.030859,0.033099,0.033361,0.992146
1419.032031,0.033205,0.033498,0.991237
1419.033203,0.033391,0.033682,0.991337
1419.034375,0.033556,0.033842,0.991546
1419.035547,0.033656,0.033952,0.991293
1419.036719,0.033791,0.034049,0.992417
1419.037891,0.033940,0.034204,0.992278
1419.039062,0.034115,0.034397,0.991811
1419.040234,0.034243,0.034469,0.993431
1419.041406,0.034352,0.034580,0.993416
1419.042578,0.034482,0.034707,0.993536
1419.043750,0.034671,0.034858,0.994616
1419.044922,0.034831,0.035147,0.991012
1419.046094,0.034936,0.035355,0.988140
1419.047266,0.035025,0.035428,0.988619
1419.048437,0.035197,0.035488,0.991808
1419.049609,0.035385,0.035633,0.993064
1419.050781,0.035469,0.035787,0.991111
1419.051953,0.035551,0.035858,0.991420
1419.053125,0.035731,0.035999,0.992560
1419.054297,0.035877,0.036132,0.992941
1419.055469,0.036046,0.036335,0.992051
1419.056641,0.036229,0.036589,0.990168
1419.057812,0.036297,0.036658,0.990143
1419.058984,0.036415,0.036712,0.991916
1419.060156,0.036554,0.036850,0.991982
1419.061328,0.036670,0.037053,0.989653
1419.062500,0.036808,0.037227,0.988751
1419.063672,0.037016,0.037212,0.994748
1419.064844,0.037168,0.037300,0.996450
1419.066016,0.037286,0.037518,0.993806
1419.067188,0.037374,0.037712,0.991037
1419.068359,0.037464,0.037854,0.989692
1419.069531,0.037582,0.037930,0.990847
1419.070703,0.037783,0.038036,0.993349
1419.071875,0.037956,0.038245,0.992432
1419.073047,0.038048,0.038460,0.989289
1419.074219,0.038112,0.038523,0.989331
1419.075391,0.038247,0.038526,0.992747
1419.076562,0.038371,0.038537,0.995676
1419.077734,0.038493,0.038761,0.993083
1419.078906,0.038672,0.038943,0.993039
1419.080078,0.038780,0.039098,0.991888
1419.081250,0.038852,0.039278,0.989137
1419.082422,0.038937,0.039413,0.987939
1419.083594,0.039061,0.039488,0.989183
1419.084766,0.039186,0.039553,0.990715
1419.085938,0.039344,0.039654,0.992169
1419.087109,0.039469,0.039820,0.991192
1419.088281,0.039592,0.040018,0.989372
1419.089453,0.039781,0.040127,0.991381
1419.090625,0.039975,0.040171,0.995122
1419.091797,0.040098,0.040310,0.994731
1419.092969,0.040124,0.040473,0.991368
1419.094141,0.040185,0.040586,0.990122
1419.095312,0.040261,0.040674,0.989842
1419.096484,0.040354,0.040750,0.990289
1419.097656,0.040489,0.040961,0.988482
1419.098828,0.040642,0.041152,0.987625
1419.100000,0.040786,0.041249,0.988755
1419.101172,0.040980,0.041370,0.990578
1419.102344,0.041125,0.041401,0.993338
1419.103516,0.041186,0.041386,0.995178
1419.104687,0.041287,0.041506,0.994719
1419.105859,0.041417,0.041651,0.994367
1419.107031,0.041604,0.041715,0.997338
1419.108203,0.041688,0.041882,0.995369
1419.109375,0.041717,0.042116,0.990525
1419.110547,0.041804,0.042205,0.990507
1419.111719,0.041810,0.042346,0.987355
1419.112891,0.041899,0.042589,0.983798
1419.114063,0.042136,0.042769,0.985200
1419.115234,0.042279,0.042886,0.985836
1419.116406,0.042377,0.042909,0.987609
1419.117578,0.042515,0.042889,0.991289
1419.118750,0.042636,0.043013,0.991233
1419.119922,0.042775,0.043179,0.990644
1419.121094,0.042960,0.043228,0.993808
1419.122266,0.043016,0.043231,0.995031
1419.123437,0.042953,0.043388,0.989980
1419.124609,0.043061,0.043599,0.987657
1419.125781,0.043249,0.043725,0.989114
1419.126953,0.043352,0.043809,0.989557
1419.128125,0.043464,0.043958,0.988744
1419.129297,0.043572,0.044082,0.988435
1419.130469,0.043642,0.044130,0.988931
1419.131641,0.043765,0.044205,0.990047
1419.132812,0.043925,0.044175,0.994330
1419.133984,0.044030,0.044251,0.995006
1419.135156,0.044099,0.044424,0.992690
1419.136328,0.044129,0.044595,0.989549
1419.137500,0.044212,0.044766,0.987624
1419.138672,0.044326,0.044805,0.989318
1419.139844,0.044439,0.044838,0.991114
1419.141016,0.044561,0.044926,0.991880
1419.142187,0.044631,0.044986,0.992098
1419.143359,0.044690,0.045040,0.992222
1419.144531,0.044788,0.045204,0.990790
1419.145703,0.044866,0.045470,0.986725
1419.146875,0.044950,0.045592,0.985907
1419.148047,0.045085,0.045663,0.987335
1419.149219,0.045213,0.045696,0.989431
1419.150391,0.045329,0.045710,0.991648
1419.151562,0.045444,0.045759,0.993127
1419.152734,0.045444,0.045823,0.991722
1419.153906,0.045502,0.045923,0.990830
1419.155078,0.045606,0.045997,0.991496
1419.156250,0.045706,0.046081,0.991847
1419.157422,0.045835,0.046177,0.992607
1419.158594,0.045956,0.046170,0.995379
1419.159766,0.045964,0.046320,0.992318
1419.160938,0.045984,0.046457,0.989819
1419.162109,0.046042,0.046550,0.989100
1419.163281,0.046128,0.046634,0.989158
1419.164453,0.046301,0.046732,0.990779
1419.165625,0.046419,0.046814,0.991548
1419.166797,0.046546,0.046834,0.993848
1419.167969,0.046522,0.046935,0.991192
1419.169141,0.046537,0.047051,0.989075
1419.170312,0.046738,0.047121,0.991871
1419.171484,0.046837,0.047183,0.992664
1419.172656,0.046805,0.047325,0.989001
1419.173828,0.046879,0.047397,0.989054
1419.175000,0.046987,0.047524,0.988708
1419.176172,0.047083,0.047621,0.988709
1419.177344,0.047162,0.047555,0.991717
1419.178516,0.047183,0.047565,0.991964
1419.179688,0.047207,0.047763,0.988358
1419.180859,0.047261,0.047800,0.988738
1419.182031,0.047388,0.047733,0.992760
1419.183203,0.047539,0.047865,0.993195
1419.184375,0.047671,0.047978,0.993585
1419.185547,0.047698,0.048023,0.993230
1419.186719,0.047614,0.048085,0.990192
1419.187891,0.047705,0.048209,0.989549
1419.189062,0.047857,0.048309,0.990636
1419.190234,0.047931,0.048369,0.990955
1419.191406,0.048018,0.048346,0.993225
1419.192578,0.047998,0.048410,0.991486
1419.193750,0.047950,0.048499,0.988666
1419.194922,0.048076,0.048556,0.990105
