0.000000,0.017580
0.085333,0.017765
0.170667,0.017559
0.256000,0.017571
0.341333,0.017597
0.426667,0.017560
0.512000,0.017508
0.597333,0.017607
0.682667,0.017503
0.768000,0.017375
0.853333,0.017606
0.938667,0.017491
1.024000,0.017355
1.109333,0.017566
1.194667,0.017337
1.280000,0.017429
1.365333,0.017355
1.450667,0.017635
1.536000,0.017416
1.621333,0.017379
1.706667,0.017513
1.792000,0.017398
1.877333,0.017380
1.962667,0.017445
2.048000,0.017417
2.133333,0.017310
2.218667,0.017344
2.304000,0.017382
2.389333,0.017477
2.474667,0.017419
2.560000,0.017410
2.645333,0.017407
2.730667,0.017501
2.816000,0.017275
2.901333,0.017380
2.986667,0.017339
3.072000,0.017463
3.157333,0.017415
3.242667,0.017295
3.328000,0.017312
3.413333,0.017281
3.498667,0.017483
3.584000,0.017234
3.669333,0.017304
3.754667,0.017320
3.840000,0.017336
3.925333,0.017442
4.010667,0.017433
4.096000,0.017303
4.181333,0.017380
4.266667,0.017303
4.352000,0.017188
4.437333,0.017348
4.522667,0.017323
4.608000,0.017395
4.693333,0.017298
4.778667,0.017388
4.864000,0.017328
4.949333,0.017365
5.034667,0.017416
5.120000,0.017264
5.205333,0.017359
5.290667,0.017264
5.376000,0.017247
5.461333,0.017413
5.546667,0.017391
5.632000,0.017370
5.717333,0.017274
5.802667,0.017417
5.888000,0.017232
5.973333,0.017296
6.058667,0.017357
6.144000,0.017332
6.229333,0.017171
6.314667,0.017353
6.400000,0.017356
6.485333,0.017244
6.570667,0.017340
6.656000,0.017321
6.741333,0.017391
6.826667,0.017282
6.912000,0.017219
6.997333,0.017288
7.082667,0.017190
7.168000,0.017196
7.253333,0.017215
7.338667,0.017196
7.424000,0.017281
7.509333,0.017298
7.594667,0.017247
7.680000,0.017217
7.765333,0.017215
7.850667,0.017251
7.936000,0.017282
8.021333,0.017218
8.106667,0.017243
8.192000,0.017273
8.277333,0.017205
8.362667,0.017221
8.448000,0.017246
8.533333,0.017295
8.618667,0.017178
8.704000,0.017215
8.789333,0.017359
8.874667,0.017310
